unique,caseno,Date,block,iucr,Type,Type_desc,Where,Arrest,Domestic,Beat,District,Ward,Community_area,FBI,x,y,Year,Updated,Latitude,Longitude,Location,color1,color2
10236822,HY424782,09/15/2015 06:00:00 PM,109XX S DR MARTIN LUTHER KING JR DR,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,513,5,9,49,08B,1180850,1832608,2015,02-10-2018 15:50,41.69592395,-87.6134605,"(41.695923948, -87.613460496)",#A5FCD4,#6CFFBA
10236823,HY424805,09/14/2015 08:45:00 AM,068XX S ADA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,724,7,17,67,14,1168510,1859308,2015,02-10-2018 15:50,41.76946677,-87.65787447,"(41.769466772, -87.657874472)",#FF785A,#FC4B24
10236825,HY424817,09/15/2015 09:00:00 AM,016XX N WHIPPLE ST,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1421,14,26,23,6,1155715,1910708,2015,02-10-2018 15:50,41.91078066,-87.7033936,"(41.910780664, -87.703393602)",#FE9A65,#FD7C37
10236826,HY424764,09/15/2015 12:00:00 PM,109XX S MICHIGAN AVE,496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,STREET,FALSE,TRUE,513,5,9,49,04B,1178850,1832546,2015,02-10-2018 15:50,41.69579945,-87.62078505,"(41.695799448, -87.620785048)",#A5FCD4,#6CFFBA
10236827,HY424750,09/15/2015 06:30:00 PM,007XX S MICHIGAN AVE,890,THEFT,FROM BUILDING,HOTEL/MOTEL,FALSE,FALSE,123,1,2,32,6,1177389,1897003,2015,02-10-2018 15:50,41.87270906,-87.62418786,"(41.872709056, -87.624187857)",#FE9A65,#FD7C37
10236828,HY424816,09-11-2015 15:30,011XX S WABASH AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,FALSE,FALSE,123,1,2,32,11,1176946,1895552,2015,02-10-2018 15:50,41.86873746,-87.6258582,"(41.868737455, -87.6258582)",#CFFC8F,#B6FA54
10236829,HY424536,09-01-2015 09:00,043XX W BELLE PLAINE AVE,810,THEFT,OVER $500,RESIDENCE-GARAGE,FALSE,FALSE,1722,17,38,16,6,1146749,1926896,2015,02-10-2018 15:50,41.95537798,-87.73591733,"(41.955377982, -87.735917332)",#FE9A65,#FD7C37
11037400,HY424807,06/15/2015 10:00:00 AM,073XX S SOUTH SHORE DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,334,3,7,43,11,,,2015,08-01-2017 15:52,,,,#CFFC8F,#B6FA54
10236830,JA371345,09/15/2015 03:02:00 PM,085XX S COTTAGE GROVE AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,632,6,6,44,6,1183056,1848421,2015,02-10-2018 15:50,41.73926587,-87.60489375,"(41.739265865, -87.604893749)",#FE9A65,#FD7C37
10236831,HY424624,09/15/2015 05:42:00 PM,119XX S WENTWORTH AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,TRUE,FALSE,522,5,9,53,24,1177084,1825869,2015,02-10-2018 15:50,41.67751667,-87.62745128,"(41.677516669, -87.627451282)",#FF5244,#F71300
10236832,HY424724,09/15/2015 12:01:00 AM,079XX S SAGINAW AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,FALSE,FALSE,422,4,7,46,11,1195227,1852826,2015,02-10-2018 15:50,41.75106219,-87.56015711,"(41.751062186, -87.560157108)",#CFFC8F,#B6FA54
10236834,HY424803,09/15/2015 03:00:00 PM,039XX N KOSTNER AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1731,17,38,16,5,1146181,1925858,2015,02-10-2018 15:50,41.95254047,-87.73803194,"(41.952540471, -87.738031941)",#FCE49C,#FBCF4F
10236835,HY424658,09/15/2015 08:30:00 AM,039XX N KOSTNER AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1731,17,38,16,5,1146181,1925865,2015,02-10-2018 15:50,41.95255968,-87.73803176,"(41.95255968, -87.738031763)",#FCE49C,#FBCF4F
10236836,HY424656,09/15/2015 05:28:00 PM,077XX S WESTERN AVE,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,835,8,18,70,08B,1161723,1853229,2015,02-10-2018 15:50,41.75292868,-87.68292111,"(41.752928683, -87.682921109)",#A5FCD4,#6CFFBA
11651620,HY424735,11/14/2018 01:00:00 PM,025XX W LEXINGTON ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1135,11,28,28,7,,,2018,04-11-2019 16:07,,,,#F9B0A5,#DE7E6F
11037459,JC220143,01-01-2008 09:00,026XX W ARMITAGE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,1431,14,1,22,11,,,2008,08-01-2017 15:52,,,,#CFFC8F,#B6FA54
10236837,JA371175,09/15/2015 02:58:00 PM,113XX S INDIANA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,531,5,9,49,26,1179592,1829862,2015,02-10-2018 15:50,41.6884173,-87.61814993,"(41.688417295, -87.618149933)",#95FDEA,#5FFCE0
10236838,HY424760,09/15/2015 06:30:00 PM,002XX W 31ST ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,914,9,11,34,7,1175370,1884422,2015,02-10-2018 15:50,41.83823143,-87.63197774,"(41.838231425, -87.631977741)",#F9B0A5,#DE7E6F
11037508,HY424809,03/16/2013 02:00:00 PM,080XX S MERRILL AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,414,4,8,46,7,,,2013,08-01-2017 15:52,,,,#F9B0A5,#DE7E6F
10236839,JA361287,09/15/2015 08:10:00 AM,059XX N KEATING AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1711,17,39,12,5,1143622,1939097,2015,09/24/2015 07:50:13 PM,41.98891772,-87.74710601,"(41.988917718, -87.747106012)",#FCE49C,#FBCF4F
10236840,HY424709,09/15/2015 06:45:00 PM,087XX S LOOMIS ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2222,22,21,71,18,1168525,1846740,2015,02-10-2018 15:50,41.73497815,-87.658181,"(41.734978146, -87.658180999)",#ff005a,#eb0c83
10236841,HY424786,09/14/2015 09:32:00 PM,115XX S STEWART AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,FALSE,FALSE,522,5,34,53,14,1175692,1828493,2015,02-10-2018 15:50,41.68474851,-87.63246829,"(41.684748514, -87.632468293)",#FF785A,#FC4B24
10236842,HY423599,09/15/2015 06:48:00 PM,092XX S LUELLA AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,VEHICLE NON-COMMERCIAL,TRUE,FALSE,413,4,7,48,26,1192790,1843940,2015,02-10-2018 15:50,41.72673796,-87.56937637,"(41.726737959, -87.569376374)",#95FDEA,#5FFCE0
11037529,HY424767,12/24/2015 05:30:00 PM,016XX W 93RD PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,2221,22,21,73,11,,,2015,08-01-2017 15:52,,,,#CFFC8F,#B6FA54
10236844,JA371603,09/15/2015 07:10:00 PM,010XX W 59TH ST,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,TRUE,FALSE,712,7,16,68,26,1170211,1865686,2015,09/30/2015 03:32:31 PM,41.78693194,-87.651454,"(41.786931943, -87.651454003)",#95FDEA,#5FFCE0
10236847,HY424787,09/15/2015 05:05:00 AM,045XX N ROCKWELL ST,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,1911,19,47,4,3,1158227,1929933,2015,02-10-2018 15:50,41.96348436,-87.69363839,"(41.963484361, -87.693638394)",#7BFC90,#11F537
10236848,HY423838,09/15/2015 03:15:00 AM,123XX S EMERALD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,523,5,34,53,08B,1173560,1822960,2015,02-10-2018 15:50,41.6696124,-87.64043583,"(41.669612397, -87.640435828)",#A5FCD4,#6CFFBA
10236850,HY423817,09/15/2015 01:10:00 PM,003XX W ADAMS ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,122,1,2,32,6,1174219,1899402,2015,02-10-2018 15:50,41.87936334,-87.63575467,"(41.879363342, -87.635754673)",#FE9A65,#FD7C37
10236851,HY424719,09/15/2015 06:36:00 PM,021XX S HARDING AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,SIDEWALK,FALSE,FALSE,1014,10,24,29,24,1150388,1889373,2015,02-10-2018 15:50,41.85234078,-87.72352013,"(41.852340784, -87.72352013)",#FF5244,#F71300
10236853,HY424769,09/15/2015 12:30:00 PM,036XX W DOUGLAS BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,1011,10,24,29,26,1152476,1893218,2015,02-10-2018 15:50,41.86285097,-87.715755,"(41.862850968, -87.715755)",#95FDEA,#5FFCE0
10236854,HY424456,09-12-2015 09:00,073XX S PERRY AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,731,7,6,69,6,1176666,1856334,2015,02-10-2018 15:50,41.76112612,-87.62806779,"(41.761126124, -87.628067792)",#FE9A65,#FD7C37
10236855,HY424844,09/15/2015 05:22:00 PM,076XX S STATE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,TRUE,TRUE,623,6,6,69,08B,1177594,1854568,2015,02-10-2018 15:50,41.75625909,-87.62471994,"(41.756259091, -87.624719943)",#A5FCD4,#6CFFBA
10236856,HY424639,09/13/2015 03:05:00 PM,043XX W 14TH ST,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,VACANT LOT/LAND,FALSE,FALSE,1011,10,24,29,7,1147770,1893023,2015,02-10-2018 15:50,41.86240746,-87.73303538,"(41.86240746, -87.733035381)",#F9B0A5,#DE7E6F
10236857,HY421761,09/15/2015 04:30:00 PM,042XX S WELLS ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SIDEWALK,TRUE,FALSE,925,9,3,37,17,1175318,1876935,2015,02-10-2018 15:50,41.81768763,-87.63239271,"(41.817687626, -87.632392707)",#8FBDFF,#1B73F3
10236858,HY424630,09/15/2015 09:00:00 AM,094XX S ASHLAND AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,FALSE,FALSE,2221,22,21,73,11,1167325,1842212,2015,02-10-2018 15:50,41.72257838,-87.66270655,"(41.722578383, -87.662706548)",#CFFC8F,#B6FA54
10236859,HY424775,09/14/2015 03:45:00 PM,029XX W 25TH ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1033,10,12,30,08B,1156933,1887256,2015,09/24/2015 07:50:13 PM,41.84640144,-87.6995553,"(41.84640144, -87.699555299)",#A5FCD4,#6CFFBA
10236860,HY424412,09/15/2015 06:10:00 PM,027XX N CLYBOURN AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1931,19,32,7,6,1162872,1918208,2015,02-10-2018 15:50,41.93121391,-87.67689045,"(41.93121391, -87.676890454)",#FE9A65,#FD7C37
11651465,HY424845,11/18/2018 09:00:00 AM,003XX E RANDOLPH ST,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,114,1,42,32,12,,,2018,04-11-2019 16:07,,,,#CFFC8F,#B6FA54
10236861,JC219013,09-11-2015 00:00,022XX W 18TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1234,12,25,31,08B,1161680,1891040,2015,02-10-2018 15:50,41.85668767,-87.68202869,"(41.856687669, -87.682028687)",#A5FCD4,#6CFFBA
10236863,HY424361,09/14/2015 08:15:00 PM,024XX W 23RD ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,CAR WASH,FALSE,FALSE,1034,10,25,31,3,1160555,1888669,2015,02-10-2018 15:50,41.85020474,-87.68622363,"(41.850204743, -87.686223633)",#7BFC90,#11F537
10236865,HY424321,09/15/2015 07:45:00 PM,007XX N SAWYER AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1121,11,27,23,08B,1154574,1904769,2015,02-10-2018 15:50,41.89450643,-87.70774435,"(41.894506426, -87.707744348)",#A5FCD4,#6CFFBA
10236866,HY424838,09/15/2015 06:44:00 PM,009XX N LAWNDALE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,1112,11,27,23,08B,1151547,1905964,2015,02-10-2018 15:50,41.89784565,-87.71883027,"(41.897845652, -87.718830265)",#A5FCD4,#6CFFBA
10236867,HY424744,09/15/2015 11:21:00 AM,021XX W 52ND PL,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,932,9,16,61,5,1163103,1869663,2015,02-10-2018 15:50,41.79799707,-87.67740459,"(41.797997074, -87.677404588)",#FCE49C,#FBCF4F
10236868,HY424797,09/15/2015 04:35:00 PM,030XX S THROOP ST,313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,ALLEY,FALSE,FALSE,913,9,11,60,3,1170334,1884739,2015,02-10-2018 15:50,41.83921266,-87.65044789,"(41.839212656, -87.650447886)",#7BFC90,#11F537
10236869,HY424698,09/15/2015 06:21:00 PM,044XX S TROY ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,922,9,14,58,08A,1156113,1874934,2015,02-10-2018 15:50,41.81260492,-87.70289653,"(41.812604916, -87.702896529)",#AB96FF,#7251F9
10236870,HY424745,09/13/2015 07:00:00 PM,075XX S WOLCOTT AVE,460,BATTERY,SIMPLE,PARK PROPERTY,FALSE,FALSE,611,6,18,71,08B,1164993,1854740,2015,02-10-2018 15:50,41.75700662,-87.67089517,"(41.757006621, -87.670895174)",#A5FCD4,#6CFFBA
10236871,HY424731,09/15/2015 06:07:00 PM,019XX W GARFIELD BLVD,320,ROBBERY,STRONGARM - NO WEAPON,GAS STATION,FALSE,FALSE,932,9,16,61,3,1164157,1868187,2015,09/24/2015 07:50:13 PM,41.79392461,-87.67358092,"(41.793924612, -87.673580917)",#7BFC90,#11F537
10236873,HY424702,09/15/2015 02:38:00 PM,025XX W 46TH PL,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SIDEWALK,FALSE,TRUE,922,9,12,58,26,1160188,1873758,2015,02-10-2018 15:50,41.80929482,-87.6879817,"(41.809294819, -87.687981698)",#95FDEA,#5FFCE0
10236874,HY424515,09/15/2015 07:07:00 PM,030XX W FLOURNOY ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1134,11,28,27,18,1156183,1896877,2015,02-10-2018 15:50,41.87281767,-87.70204816,"(41.872817666, -87.702048159)",#ff005a,#eb0c83
10236875,HY424841,09/15/2015 07:05:00 PM,034XX W OGDEN AVE,890,THEFT,FROM BUILDING,GROCERY FOOD STORE,TRUE,FALSE,1024,10,24,29,6,1153548,1890574,2015,02-10-2018 15:50,41.8555743,-87.71189003,"(41.855574302, -87.71189003)",#FE9A65,#FD7C37
10236876,HY424789,09/15/2015 03:55:00 PM,010XX N WELLS ST,820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1823,18,27,8,6,1174524,1907498,2015,02-10-2018 15:50,41.90157241,-87.63439263,"(41.901572414, -87.634392628)",#FE9A65,#FD7C37
10236877,HY424783,09/15/2015 07:20:00 PM,048XX N MILWAUKEE AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,SIDEWALK,TRUE,FALSE,1623,16,45,11,18,1139817,1931634,2015,02-10-2018 15:50,41.96850926,-87.7612848,"(41.968509255, -87.7612848)",#ff005a,#eb0c83
10236878,HY424812,09-03-2015 16:45,006XX E 75TH ST,820,THEFT,$500 AND UNDER,CONVENIENCE STORE,FALSE,FALSE,323,3,6,69,6,1182013,1855432,2015,09/24/2015 07:47:58 PM,41.75852897,-87.60849869,"(41.758528974, -87.608498691)",#FE9A65,#FD7C37
10236879,HY422949,09/15/2015 07:00:00 AM,030XX W FLOURNOY ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1134,11,28,27,14,1156183,1896877,2015,02-10-2018 15:50,41.87281767,-87.70204816,"(41.872817666, -87.702048159)",#FF785A,#FC4B24
10236880,HY424861,09/14/2015 12:00:00 PM,007XX S KENNETH AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1131,11,24,26,7,1146814,1896096,2015,02-10-2018 15:50,41.87085844,-87.73646634,"(41.87085844, -87.736466335)",#F9B0A5,#DE7E6F
10236881,HY424837,09/15/2015 07:55:00 PM,010XX N LEAMINGTON AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,TRUE,FALSE,1531,15,37,25,18,1141838,1906432,2015,02-10-2018 15:50,41.89931519,-87.75447924,"(41.89931519, -87.754479243)",#ff005a,#eb0c83
10236882,HY424860,09/15/2015 07:00:00 PM,071XX S RACINE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,FALSE,734,7,17,67,14,1169551,1857614,2015,02-10-2018 15:50,41.76479572,-87.65410768,"(41.764795724, -87.654107676)",#FF785A,#FC4B24
10236883,HY424825,09/15/2015 04:30:00 PM,0000X S MICHIGAN AVE,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,112,1,42,32,6,1177316,1900287,2015,09/24/2015 07:50:13 PM,41.88172219,-87.62435627,"(41.881722193, -87.624356274)",#FE9A65,#FD7C37
10236884,HY424862,09/15/2015 06:48:00 PM,063XX S HALSTED ST,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,TRUE,FALSE,723,7,20,68,26,1172059,1862741,2015,02-10-2018 15:50,41.77881011,-87.64476472,"(41.77881011, -87.64476472)",#EF511F,#B63208
10236885,HY424794,09/15/2015 07:45:00 PM,019XX W 18TH ST,460,BATTERY,SIMPLE,PARK PROPERTY,TRUE,FALSE,1234,12,25,31,08B,1163820,1891420,2015,02-10-2018 15:50,41.85768561,-87.67416303,"(41.857685611, -87.67416303)",#A5FCD4,#6CFFBA
10236886,HY424859,09/15/2015 07:17:00 PM,043XX S LAKE PARK AVE,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,SIDEWALK,TRUE,FALSE,222,2,4,39,26,1184545,1876563,2015,09/24/2015 07:50:13 PM,41.8164553,-87.59855738,"(41.816455303, -87.598557379)",#95FDEA,#5FFCE0
10236887,HY424836,09/15/2015 07:30:00 PM,052XX W ADAMS ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1522,15,29,25,18,1141562,1898832,2015,09/24/2015 07:50:13 PM,41.87846497,-87.75568092,"(41.87846497, -87.755680918)",#ff005a,#eb0c83
10236889,HY424842,09/13/2015 04:00:00 PM,020XX N KOLMAR AVE,890,THEFT,FROM BUILDING,FACTORY/MANUFACTURING BUILDING,FALSE,FALSE,2522,25,31,20,6,1145723,1913272,2015,02-10-2018 15:50,41.91801205,-87.74003577,"(41.918012049, -87.74003577)",#FE9A65,#FD7C37
10236890,HY424696,09-10-2015 18:45,043XX N MONTICELLO AVE,460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,1723,17,33,16,08B,1151278,1928594,2015,02-10-2018 15:50,41.95994957,-87.71922296,"(41.95994957, -87.719222964)",#A5FCD4,#6CFFBA
10236891,HY424855,09/15/2015 06:15:00 AM,019XX N NEWLAND AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,2513,25,36,25,5,1129781,1912067,2015,02-10-2018 15:50,41.91499308,-87.7986362,"(41.914993077, -87.798636201)",#FCE49C,#FBCF4F
10236892,HY424766,09-08-2015 12:31,046XX W NORTH AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,2533,25,37,25,6,1145011,1910225,2015,02-10-2018 15:50,41.90966425,-87.74272882,"(41.909664252, -87.742728815)",#FE9A65,#FD7C37
10236893,HY424588,09/15/2015 04:35:00 PM,046XX W NORTH AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,2533,25,37,25,6,1145011,1910225,2015,02-10-2018 15:50,41.90966425,-87.74272882,"(41.909664252, -87.742728815)",#FE9A65,#FD7C37
10236894,HY424585,09/15/2015 12:37:00 PM,017XX N PARKSIDE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,2531,25,29,25,26,1138450,1910832,2015,02-10-2018 15:50,41.91145137,-87.76681676,"(41.91145137, -87.766816758)",#95FDEA,#5FFCE0
10236895,HY424279,09/14/2015 07:00:00 PM,035XX W EVERGREEN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,1422,14,26,23,08B,1152565,1908755,2015,02-10-2018 15:50,41.90548435,-87.71501735,"(41.905484353, -87.715017346)",#A5FCD4,#6CFFBA
10236896,HY424596,09/14/2015 07:30:00 PM,045XX W DIVISION ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,2533,25,37,23,08B,1145704,1907599,2015,02-10-2018 15:50,41.90244511,-87.7402497,"(41.902445107, -87.740249699)",#A5FCD4,#6CFFBA
10236897,HY424428,09/14/2015 11:51:00 PM,024XX N NEVA AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,2512,25,36,18,26,1128189,1915541,2015,02-10-2018 15:50,41.92455327,-87.80440643,"(41.924553271, -87.804406425)",#95FDEA,#5FFCE0
10236898,HY424854,09/15/2015 07:55:00 PM,047XX W MADISON ST,2027,NARCOTICS,POSS: CRACK,ALLEY,TRUE,FALSE,1113,11,28,25,18,1144693,1899599,2015,02-10-2018 15:50,41.88051131,-87.74416508,"(41.880511308, -87.744165079)",#ff005a,#eb0c83
10236899,HY424875,09/15/2015 04:00:00 PM,020XX W 67TH PL,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,726,7,15,67,26,1163936,1859888,2015,02-10-2018 15:50,41.77115572,-87.67462444,"(41.771155722, -87.674624441)",#95FDEA,#5FFCE0
10236900,HY424762,09/15/2015 07:00:00 PM,057XX S PAYNE DR,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,233,2,20,40,6,1182136,1867116,2015,02-10-2018 15:50,41.79058815,-87.6076866,"(41.790588147, -87.607686597)",#FE9A65,#FD7C37
10236901,HY424849,09/15/2015 08:10:00 PM,089XX S MERRILL AVE,920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,SPORTS ARENA/STADIUM,FALSE,FALSE,413,4,7,48,7,1192065,1846067,2015,02-10-2018 15:50,41.73259228,-87.57196317,"(41.732592276, -87.571963165)",#F9B0A5,#DE7E6F
10236902,HY424888,11/29/2013 12:00:00 AM,078XX S COLES AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,421,4,7,43,11,1197407,1853828,2013,02-10-2018 15:50,41.75375771,-87.55213534,"(41.75375771, -87.552135344)",#CFFC8F,#B6FA54
10236903,HY424496,09/15/2015 07:46:00 PM,005XX W MADISON ST,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,121,1,42,28,08B,1173039,1900311,2015,02-10-2018 15:50,41.88188393,-87.64006044,"(41.881883933, -87.640060441)",#A5FCD4,#6CFFBA
10067270,HY424891,05-10-2015 16:00,051XX W WINDSOR AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1623,16,45,15,7,1141318,1929766,2015,02-10-2018 15:50,41.96335567,-87.75581191,"(41.963355671, -87.755811913)",#F9B0A5,#DE7E6F
10131434,HY256346,06/29/2015 06:00:00 AM,045XX S HERMITAGE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,924,9,20,61,6,1165438,1874667,2015,02-10-2018 15:50,41.81167942,-87.66869982,"(41.811679423, -87.668699815)",#FE9A65,#FD7C37
10236904,HY320315,09/15/2015 07:48:00 PM,011XX S DELANO CT W,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,123,1,2,32,6,1175104,1895332,2015,09/24/2015 07:50:13 PM,41.86817522,-87.63262713,"(41.86817522, -87.632627127)",#FE9A65,#FD7C37
10236905,HY424843,09/15/2015 02:30:00 PM,025XX W SUPERIOR ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1221,12,26,24,5,1159392,1904909,2015,02-10-2018 15:50,41.89479284,-87.69004535,"(41.894792836, -87.690045354)",#FCE49C,#FBCF4F
11650950,HY424572,12/18/2018 12:00:00 PM,021XX W HOOD AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,2413,24,40,2,26,,,2018,04-11-2019 16:07,,,,#95FDEA,#5FFCE0
10236907,JC219397,09/15/2015 07:01:00 PM,004XX E 33RD PL,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,TRUE,FALSE,211,2,4,35,18,1179923,1882787,2015,02-10-2018 15:50,41.83364164,-87.61532094,"(41.833641636, -87.615320938)",#ff005a,#eb0c83
10236909,HY424810,09/15/2015 03:00:00 AM,059XX S DR MARTIN LUTHER KING JR DR,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,232,2,20,40,08A,1179940,1865676,2015,02-10-2018 15:50,41.78668723,-87.61578277,"(41.786687232, -87.615782771)",#AB96FF,#7251F9
10236911,HY424747,09-11-2015 09:00,010XX E 47TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,222,2,4,39,11,1183923,1874058,2015,02-10-2018 15:50,41.80959597,-87.6009173,"(41.809595971, -87.600917302)",#CFFC8F,#B6FA54
11859917,HY424471,10/13/2019 09:40:00 PM,039XX W ADAMS ST,820,THEFT,$500 AND UNDER,STREET,FALSE,TRUE,1122,11,28,26,6,1150260,1898724,2019,10/20/2019 04:03:03 PM,41.87800352,-87.72374623,"(41.87800352, -87.723746226)",#FE9A65,#FD7C37
10236912,JC471676,09/15/2015 05:31:00 PM,028XX W MADISON ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1124,11,2,27,18,1157633,1899896,2015,02-10-2018 15:50,41.88107271,-87.6966423,"(41.88107271, -87.696642296)",#ff005a,#eb0c83
10236914,HY424748,09/15/2015 06:27:00 PM,115XX S HALSTED ST,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,TRUE,FALSE,524,5,34,53,6,1173048,1828494,2015,02-10-2018 15:50,41.68480988,-87.64214721,"(41.684809877, -87.642147208)",#FE9A65,#FD7C37
