city,crime_name,2011,2012,2013,2014,avg
Lucknow,Murder,3,3.4,3.2,3.7,3.4
Lucknow,Offences against state,,,,0,0
Lucknow,Offences promoting enmity between different groups,,,,0.1,0.1
Lucknow,Offences related to counterfeit coin,,,,0,0
Lucknow,Other IPC crimes,129.1,124.2,175.8,194,161.7
Lucknow,Other cases of assault on women to outrage her modesty,,,,2.8,2.8
Lucknow,Other caste conflict riots,,,,0,0
Lucknow,Other kidnapping & abduction,,,,0,0
Lucknow,Other rape,2.7,1.7,4,0,2.4
Lucknow,Other rape other than custodial,,,,3.6,3.6
Lucknow,Other theft,24.4,23.4,27.5,31,29.1
Lucknow,Political riots,,,,0,0
Lucknow,Possession of forged or counterfeiting currency or bank notes,,,,0,0
Lucknow,Preparation & assembly for dacoity,0,0,0,0,0.1
Lucknow,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",,,,0.1,0.1
Lucknow,Rape,2.7,1.7,4,3.8,3.2
Lucknow,Rape other than custodial,,,,3.8,3.8
Lucknow,Riots,4.2,4.7,3.7,2.5,4.3
Lucknow,Riots others,,,,2.2,2.2
Lucknow,Robbery,1.8,1.5,1.6,2.5,2.2
Lucknow,SCs-STs vs Non-SCs-STs riots,,,,0,0
Lucknow,Sectarian riots,,,,0,0
Lucknow,Sedition,,,,0,0
Lucknow,Sexual harassment,,,,9.7,9.7
Lucknow,Sexual harassment and molestation of women,7.5,8.1,19,16.7,11.7
Lucknow,Stalking,,,,2.7,2.7
Lucknow,Student riots,,,,0,0
Lucknow,Theft,68.5,78.1,84.1,101.2,89.2
Lucknow,Total cognizable crimes under IPC,306.5,315.3,402.2,439.2,383.7
Lucknow,Unlawful assembly,,,,0.6,0.6
Lucknow,Unnatural offences,,,,0,0
Lucknow,Use of criminal force with intent to disrobe women,,,,1.4,1.4
Lucknow,"Using as genuine, forged or counterfeiting currency or bank notes",,,,0.1,0.1
Lucknow,Voyeurism,,,,0,0
Ludhiana,Acid attack,,,,0.1,0.1
Ludhiana,Agrarian riots,,,,0,0
Ludhiana,Arson,0.4,0.3,0.1,0.3,0.3
Ludhiana,Assault on women with intent to outrage her modesty,3,4.1,11,13.3,7
Ludhiana,Attempt to acid attack,,,,0,0
Ludhiana,Attempt to commit culpable homicide not amounting to murder,,,,0,0
Ludhiana,Attempt to commit murder,4.2,4.8,4.5,4.2,4.7
Ludhiana,Attempt to commit rape,,,,2.8,2.8
Ludhiana,Auto theft,14.4,13.9,15.1,12.9,18
Ludhiana,Burglary,11.3,12.1,12.3,16,13.4
Ludhiana,Caste conflict riots,,,,0,0
Ludhiana,Causing death by negligence,12.4,13.9,15.3,14.9,14.2
Ludhiana,Causing injuries under rash driving or road rage,,,,0,0
Ludhiana,Cheating,22.4,17.4,18.9,21.6,21.6
Ludhiana,Communal riots,,,,0,0
Ludhiana,Counterfeit currency & bank notes total,,,,0.1,0.1
Ludhiana,Counterfeiting,0.1,0.1,0.1,0.1,0.1
Ludhiana,Counterfeiting currency - notes or bank notes,,,,0.1,0.1
Ludhiana,Counterfeiting government stamp,,,,0,0
Ludhiana,Criminal breach of trust,2,2.8,2.9,1.8,2.4
Ludhiana,Criminal trespass or burglary,,,,0.4,0.4
Ludhiana,Cruelty by husband or his relatives,13.8,18.3,18.9,21.4,17.4
Ludhiana,Culpable homicide not amounting to murder,0.4,0.7,0.4,0.5,0.6
Ludhiana,Custodial rape,0,0,0,0,0
Ludhiana,Dacoity,0.1,0.1,0.2,0.1,0.2
Ludhiana,Dacoity with murder,,,,0,0
Ludhiana,Deaths due to other causes,,,,0,0
Ludhiana,Deaths due to rash or negligent driving,,,,14.9,14.9
Ludhiana,Disclosure of identity of victims,,,,0,0
Ludhiana,Dowry deaths,1.8,1.4,1.8,0.7,1.3
Ludhiana,Extortion,,,,0.2,0.2
Ludhiana,Forgery,,,,0,0
Ludhiana,Gang rape,,,,0,0
Ludhiana,Gang rape other than custodial,,,,0.3,0.3
Ludhiana,Grievous hurt,,,,12.8,12.8
Ludhiana,House trespass & house breaking,,,,15.6,15.6
Ludhiana,Human trafficking,,,,0,0
Ludhiana,Hurt,12.6,12,12,12.9,13
Ludhiana,Importation of girls from foreign country,0,0,0,0,0
Ludhiana,Imputation or assertions prejudicial to national integration,,,,0,0
Ludhiana,Industrial riots,,,,0,0
Ludhiana,Insult to modesty of women at office premises,,,,0,0
Ludhiana,Insult to modesty of women at other places,,,,2.6,2.6
Ludhiana,Insult to modesty of women in other places related to work,,,,0,0
Ludhiana,Insult to modesty of women in public transport system,,,,0,0
Ludhiana,Insult to the modesty of women,1.4,1.9,2.8,2.6,2
Ludhiana,Kidnapping,,,,0,0
Ludhiana,Kidnapping & abduction,4.7,7.6,9,15.2,9.4
Ludhiana,Kidnapping & abduction in order to murder,,,,0,0
Ludhiana,Kidnapping & abduction of others,0.7,,2.2,0,1.9
Ludhiana,Kidnapping & abduction of women and girls,8.7,13.4,14.9,0,12.7
Ludhiana,Kidnapping & abduction of women to compel her for marriage,,,,15.3,15.3
Ludhiana,Kidnapping for ransom,,,,0,0
Ludhiana,Kidnapping of others,,1.5,,0,1.5
Ludhiana,Making or possessing materials for forged currency or bank notes,,,,0,0
Ludhiana,Making or using documents resembling currency notes or bank notes,,,,0,0
Ludhiana,Making preparation and assembly for committing dacoity,,,,1.5,1.5
Ludhiana,Murder,3.7,4.9,4.4,4.5,4.7
Ludhiana,Offences against state,,,,0,0
Ludhiana,Offences promoting enmity between different groups,,,,0,0
Ludhiana,Offences related to counterfeit coin,,,,0,0
Ludhiana,Other IPC crimes,56.8,63.3,63.5,60.9,64.1
Ludhiana,Other cases of assault on women to outrage her modesty,,,,11.2,11.2
Ludhiana,Other caste conflict riots,,,,0,0
Ludhiana,Other kidnapping & abduction,,,,8.2,8.2
Ludhiana,Other rape,5.7,9.3,14.8,0,7.4
Ludhiana,Other rape other than custodial,,,,14.7,14.7
Ludhiana,Other theft,14.4,17.3,15.6,24.4,19.6
Ludhiana,Political riots,,,,0,0
Ludhiana,Possession of forged or counterfeiting currency or bank notes,,,,0,0
Ludhiana,Preparation & assembly for dacoity,0.7,1.3,0.7,0,0.8
Ludhiana,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",,,,0,0
Ludhiana,Rape,5.7,9.3,14.8,15,10.4
Ludhiana,Rape other than custodial,,,,15,15
Ludhiana,Riots,0,0,0,0,0
Ludhiana,Riots others,,,,0,0
Ludhiana,Robbery,0.6,1.2,0.6,1.4,1.2
Ludhiana,SCs-STs vs Non-SCs-STs riots,,,,0,0
Ludhiana,Sectarian riots,,,,0,0
Ludhiana,Sedition,,,,0,0
Ludhiana,Sexual harassment,,,,1.4,1.4
Ludhiana,Sexual harassment and molestation of women,4.3,6,13.8,15.8,9
Ludhiana,Stalking,,,,0.3,0.3
Ludhiana,Student riots,,,,0,0
Ludhiana,Theft,28.9,31.2,30.7,37.4,37.7
Ludhiana,Total cognizable crimes under IPC,173,189.9,197.9,219.7,206.6
Ludhiana,Unlawful assembly,,,,0,0
Ludhiana,Unnatural offences,,,,0.6,0.6
Ludhiana,Use of criminal force with intent to disrobe women,,,,0.3,0.3
Ludhiana,"Using as genuine, forged or counterfeiting currency or bank notes",,,,0,0
Ludhiana,Voyeurism,,,,0.1,0.1
Madurai,Acid attack,,,,0,0
Madurai,Agrarian riots,,,,0,0
Madurai,Arson,0.1,0.5,0.8,0.5,0.4
Madurai,Assault on women with intent to outrage her modesty,3,3.8,3.2,3,2.9
Madurai,Attempt to acid attack,,,,0,0
Madurai,Attempt to commit culpable homicide not amounting to murder,,,,0,0
Madurai,Attempt to commit murder,3.8,5.1,3.4,3.5,4
Madurai,Attempt to commit rape,,,,0,0
Madurai,Auto theft,14.3,13.7,15,26.6,18.4
Madurai,Burglary,7.3,4.7,3.9,8.4,5.9
Madurai,Caste conflict riots,,,,0,0
Madurai,Causing death by negligence,8.4,9,9.8,7.3,8.9
Madurai,Causing injuries under rash driving or road rage,,,,40,40
Madurai,Cheating,12.5,20.1,18,16.9,15.6
Madurai,Communal riots,,,,0,0
Madurai,Counterfeit currency & bank notes total,,,,1.8,1.8
Madurai,Counterfeiting,1.4,1.4,1.6,1.8,1.8
Madurai,Counterfeiting currency - notes or bank notes,,,,1.8,1.8
Madurai,Counterfeiting government stamp,,,,0,0
Madurai,Criminal breach of trust,0.7,0.5,0.3,0.5,0.5
Madurai,Criminal trespass or burglary,,,,7.8,7.8
Madurai,Cruelty by husband or his relatives,9.7,8.5,12.5,9.5,9.9
Madurai,Culpable homicide not amounting to murder,0,0,0.1,0.1,0
Madurai,Custodial rape,0,0,0,0,0
Madurai,Dacoity,0.1,0.1,0.3,0.3,0.2
Madurai,Dacoity with murder,,,,0,0
Madurai,Deaths due to other causes,,,,0.1,0.1
Madurai,Deaths due to rash or negligent driving,,,,7.1,7.1
Madurai,Disclosure of identity of victims,,,,0,0
Madurai,Dowry deaths,0.7,0.4,0.4,0.1,0.6
Madurai,Extortion,,,,2.2,2.2
Madurai,Forgery,,,,0,0
Madurai,Gang rape,,,,0,0
Madurai,Gang rape other than custodial,,,,0,0
Madurai,Grievous hurt,,,,0.3,0.3
Madurai,House trespass & house breaking,,,,0.6,0.6
Madurai,Human trafficking,,,,0,0
Madurai,Hurt,11.7,16.8,13.5,0.3,10.6
Madurai,Importation of girls from foreign country,0,0,0,0,0
Madurai,Imputation or assertions prejudicial to national integration,,,,0,0
Madurai,Industrial riots,,,,0,0
Madurai,Insult to modesty of women at office premises,,,,0,0
Madurai,Insult to modesty of women at other places,,,,0.1,0.1
Madurai,Insult to modesty of women in other places related to work,,,,0,0
Madurai,Insult to modesty of women in public transport system,,,,0,0
Madurai,Insult to the modesty of women,0.5,1.1,0.3,0.1,0.9
Madurai,Kidnapping,,,,0.3,0.3
Madurai,Kidnapping & abduction,1.7,4.4,2.2,1.8,2.3
Madurai,Kidnapping & abduction in order to murder,,,,0,0
Madurai,Kidnapping & abduction of others,0.5,,0.8,0,0.6
Madurai,Kidnapping & abduction of women and girls,2.5,7,2.7,0,3.4
Madurai,Kidnapping & abduction of women to compel her for marriage,,,,1.8,1.8
Madurai,Kidnapping for ransom,,,,0,0
Madurai,Kidnapping of others,,1,,0,1
Madurai,Making or possessing materials for forged currency or bank notes,,,,0,0
Madurai,Making or using documents resembling currency notes or bank notes,,,,0,0
Madurai,Making preparation and assembly for committing dacoity,,,,0,0
Madurai,Murder,2.4,2.1,2.7,2.3,2.5
Madurai,Offences against state,,,,0,0
Madurai,Offences promoting enmity between different groups,,,,0,0
Madurai,Offences related to counterfeit coin,,,,0,0
Madurai,Other IPC crimes,100.3,112.1,102.9,79,102.1
Madurai,Other cases of assault on women to outrage her modesty,,,,0,0
Madurai,Other caste conflict riots,,,,0,0
Madurai,Other kidnapping & abduction,,,,0.7,0.7
Madurai,Other rape,1,1.5,2.2,0.1,1
Madurai,Other rape other than custodial,,,,0.8,0.8
Madurai,Other theft,16.8,17.6,14,12.8,16.1
Madurai,Political riots,,,,0,0
Madurai,Possession of forged or counterfeiting currency or bank notes,,,,0,0
Madurai,Preparation & assembly for dacoity,0,0,0.1,0,0
Madurai,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",,,,0,0
Madurai,Rape,1,1.5,2.2,0.8,1.2
Madurai,Rape other than custodial,,,,0.8,0.8
Madurai,Riots,1.7,1.8,2.5,1.6,1.8
Madurai,Riots others,,,,1.6,1.6
Madurai,Robbery,5.8,5.4,7,8.1,6.5
Madurai,SCs-STs vs Non-SCs-STs riots,,,,0,0
Madurai,Sectarian riots,,,,0,0
Madurai,Sedition,,,,0,0
Madurai,Sexual harassment,,,,3,3
Madurai,Sexual harassment and molestation of women,3.6,4.9,3.4,3.2,3.9
Madurai,Stalking,,,,0,0
Madurai,Student riots,,,,0,0
Madurai,Theft,31.1,31.4,29.1,39.4,34.6
Madurai,Total cognizable crimes under IPC,196.5,223.1,207.3,220.7,214.2
Madurai,Unlawful assembly,,,,0,0
Madurai,Unnatural offences,,,,0,0
Madurai,Use of criminal force with intent to disrobe women,,,,0,0
Madurai,"Using as genuine, forged or counterfeiting currency or bank notes",,,,0,0
Madurai,Voyeurism,,,,0,0
Malappuram,Acid attack,,,,0,0
Malappuram,Agrarian riots,,,,0,0
Malappuram,Arson,0.1,0.6,0.4,0.2,0.3
Malappuram,Assault on women with intent to outrage her modesty,4.2,3.7,5.5,8.4,5.5
Malappuram,Attempt to acid attack,,,,0,0
Malappuram,Attempt to commit culpable homicide not amounting to murder,,,,0.1,0.1
Malappuram,Attempt to commit murder,0.2,0.3,0.4,0.6,0.4
Malappuram,Attempt to commit rape,,,,0,0
Malappuram,Auto theft,3.7,0.7,1.4,1.8,1.9
Malappuram,Burglary,3.6,2.2,2.8,2.7,2.8
Malappuram,Caste conflict riots,,,,0,0
Malappuram,Causing death by negligence,0.1,0.1,0.1,4.2,1.1
Malappuram,Causing injuries under rash driving or road rage,,,,76.4,76.4
Malappuram,Cheating,4.5,4.6,6.3,5.8,5.3
Malappuram,Communal riots,,,,0,0
Malappuram,Counterfeit currency & bank notes total,,,,0.1,0.1
Malappuram,Counterfeiting,0,0.1,0,0.1,0.1
Malappuram,Counterfeiting currency - notes or bank notes,,,,0.1,0.1
Malappuram,Counterfeiting government stamp,,,,0,0
Malappuram,Criminal breach of trust,0.1,0.2,0.1,0.2,0.2
Malappuram,Criminal trespass or burglary,,,,2.5,2.5
Malappuram,Cruelty by husband or his relatives,14.2,13.2,11.4,11.2,12.5
Malappuram,Culpable homicide not amounting to murder,0,0.1,0.1,0.1,0.1
Malappuram,Custodial rape,0,0,0,0,0
Malappuram,Dacoity,0,0,0,0,0
Malappuram,Dacoity with murder,,,,0,0
Malappuram,Deaths due to other causes,,,,0,0
Malappuram,Deaths due to rash or negligent driving,,,,4.2,4.2
Malappuram,Disclosure of identity of victims,,,,0,0
Malappuram,Dowry deaths,0,0,0,0,0
Malappuram,Extortion,,,,0.1,0.1
Malappuram,Forgery,,,,0,0
Malappuram,Gang rape,,,,0,0
Malappuram,Gang rape other than custodial,,,,0,0
Malappuram,Grievous hurt,,,,1.2,1.2
Malappuram,House trespass & house breaking,,,,0.2,0.2
Malappuram,Human trafficking,,,,0,0
Malappuram,Hurt,10.5,9.3,9.8,1.2,7.7
Malappuram,Importation of girls from foreign country,0,0,0,0,0
Malappuram,Imputation or assertions prejudicial to national integration,,,,0,0
Malappuram,Industrial riots,,,,0,0
Malappuram,Insult to modesty of women at office premises,,,,0,0
Malappuram,Insult to modesty of women at other places,,,,0,0
Malappuram,Insult to modesty of women in other places related to work,,,,0,0
Malappuram,Insult to modesty of women in public transport system,,,,0,0
Malappuram,Insult to the modesty of women,0.2,0.4,0.3,0,0.2
Malappuram,Kidnapping,,,,0,0
Malappuram,Kidnapping & abduction,0.4,0.2,0.1,0.2,0.2
Malappuram,Kidnapping & abduction in order to murder,,,,0,0
Malappuram,Kidnapping & abduction of others,0.2,,0,0,0.1
Malappuram,Kidnapping & abduction of women and girls,0.4,0,0.1,0,0.2
Malappuram,Kidnapping & abduction of women to compel her for marriage,,,,0.1,0.1
Malappuram,Kidnapping for ransom,,,,0,0
Malappuram,Kidnapping of others,,0.2,,0,0.2
Malappuram,Making or possessing materials for forged currency or bank notes,,,,0,0
Malappuram,Making or using documents resembling currency notes or bank notes,,,,0,0
Malappuram,Making preparation and assembly for committing dacoity,,,,0,0
Malappuram,Murder,0.2,0,0.1,0.2,0.1
Malappuram,Offences against state,,,,0,0
Malappuram,Offences promoting enmity between different groups,,,,0.1,0.1
Malappuram,Offences related to counterfeit coin,,,,0,0
Malappuram,Other IPC crimes,97.6,84,78.9,22.6,70.8
Malappuram,Other cases of assault on women to outrage her modesty,,,,8.1,8.1
Malappuram,Other caste conflict riots,,,,0,0
Malappuram,Other kidnapping & abduction,,,,0.1,0.1
Malappuram,Other rape,1.8,1.2,1.8,0,1.2
Malappuram,Other rape other than custodial,,,,1.1,1.1
Malappuram,Other theft,2.3,2.9,2,2.4,2.4
Malappuram,Political riots,,,,0,0
Malappuram,Possession of forged or counterfeiting currency or bank notes,,,,0,0
Malappuram,Preparation & assembly for dacoity,0,0,0,0,0
Malappuram,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",,,,0.1,0.1
Malappuram,Rape,1.8,1.2,1.8,1.1,1.5
Malappuram,Rape other than custodial,,,,1.1,1.1
Malappuram,Riots,8.5,7.6,12.8,9.1,9.5
Malappuram,Riots others,,,,9.1,9.1
Malappuram,Robbery,0.6,0.5,0.4,0.8,0.6
Malappuram,SCs-STs vs Non-SCs-STs riots,,,,0,0
Malappuram,Sectarian riots,,,,0,0
Malappuram,Sedition,,,,0,0
Malappuram,Sexual harassment,,,,0.3,0.3
Malappuram,Sexual harassment and molestation of women,4.4,4.2,5.8,8.4,5.7
Malappuram,Stalking,,,,0,0
Malappuram,Student riots,,,,0,0
Malappuram,Theft,6,3.6,3.4,4.2,4.3
Malappuram,Total cognizable crimes under IPC,143,123.1,125.5,139.7,132.8
Malappuram,Unlawful assembly,,,,0,0
Malappuram,Unnatural offences,,,,0,0
Malappuram,Use of criminal force with intent to disrobe women,,,,0,0
Malappuram,"Using as genuine, forged or counterfeiting currency or bank notes",,,,0,0
Malappuram,Voyeurism,,,,0,0
Meerut,Acid attack,,,,0,0
Meerut,Agrarian riots,,,,0,0
Meerut,Arson,0.3,0.1,0.6,0,0.2
Meerut,Assault on women with intent to outrage her modesty,7,9.4,22.5,32.4,15.3
Meerut,Attempt to acid attack,,,,0,0
Meerut,Attempt to commit culpable homicide not amounting to murder,,,,0.8,0.8
Meerut,Attempt to commit murder,5.9,6.8,9.7,9.1,7.2
Meerut,Attempt to commit rape,,,,0.3,0.3
Meerut,Auto theft,91.8,87,111.9,150.9,104.6
Meerut,Burglary,10.8,12.1,12.4,13.5,11.6
Meerut,Caste conflict riots,,,,0,0
Meerut,Causing death by negligence,10.2,11.3,12.4,12.6,12.8
Meerut,Causing injuries under rash driving or road rage,,,,28.8,28.8
Meerut,Cheating,20.9,20,19.4,18.2,19.7
Meerut,Communal riots,,,,0.6,0.6
Meerut,Counterfeit currency & bank notes total,,,,0.4,0.4
Meerut,Counterfeiting,0.5,0.5,0.4,0.4,0.7
Meerut,Counterfeiting currency - notes or bank notes,,,,0.4,0.4
Meerut,Counterfeiting government stamp,,,,0,0
Meerut,Criminal breach of trust,4.5,5,4,4.7,4.9
Meerut,Criminal trespass or burglary,,,,0.3,0.3
Meerut,Cruelty by husband or his relatives,14.8,43,0,59.6,29.9
Meerut,Culpable homicide not amounting to murder,0.6,0.8,0.4,0.8,0.6
Meerut,Custodial rape,0,0,0,0,0
Meerut,Dacoity,0.4,0.6,0.4,0.6,0.5
Meerut,Dacoity with murder,,,,0,0
Meerut,Deaths due to other causes,,,,0,0
Meerut,Deaths due to rash or negligent driving,,,,12.6,12.6
Meerut,Disclosure of identity of victims,,,,0,0
Meerut,Dowry deaths,2.7,2.2,2.4,3,2.5
Meerut,Extortion,,,,0,0
Meerut,Forgery,,,,0,0
Meerut,Gang rape,,,,0,0
Meerut,Gang rape other than custodial,,,,2.2,2.2
Meerut,Grievous hurt,,,,0.7,0.7
Meerut,House trespass & house breaking,,,,13.2,13.2
Meerut,Human trafficking,,,,0,0
Meerut,Hurt,0.8,1,0.9,0.7,0.9
Meerut,Importation of girls from foreign country,0,0,0,0,0
Meerut,Imputation or assertions prejudicial to national integration,,,,0,0
Meerut,Industrial riots,,,,0,0
Meerut,Insult to modesty of women at office premises,,,,0,0
Meerut,Insult to modesty of women at other places,,,,0,0
Meerut,Insult to modesty of women in other places related to work,,,,0,0
Meerut,Insult to modesty of women in public transport system,,,,0,0
Meerut,Insult to the modesty of women,0,0,0,0,0
Meerut,Kidnapping,,,,0,0
Meerut,Kidnapping & abduction,11,7.9,13.8,16.4,11.4
Meerut,Kidnapping & abduction in order to murder,,,,0,0
Meerut,Kidnapping & abduction of others,1.3,,2.5,0,1.8
Meerut,Kidnapping & abduction of women and girls,20.7,12.7,24,0,17.1
Meerut,Kidnapping & abduction of women to compel her for marriage,,,,22.5,22.5
Meerut,Kidnapping for ransom,,,,0,0
Meerut,Kidnapping of others,,2,,0,2
Meerut,Making or possessing materials for forged currency or bank notes,,,,0,0
Meerut,Making or using documents resembling currency notes or bank notes,,,,0,0
Meerut,Making preparation and assembly for committing dacoity,,,,0.1,0.1
Meerut,Murder,5.2,4.3,7.1,6.5,5.2
Meerut,Offences against state,,,,0,0
Meerut,Offences promoting enmity between different groups,,,,0,0
Meerut,Offences related to counterfeit coin,,,,0,0
Meerut,Other IPC crimes,78.8,79.8,101.4,56.8,74
Meerut,Other cases of assault on women to outrage her modesty,,,,10.9,10.9
Meerut,Other caste conflict riots,,,,0,0
Meerut,Other kidnapping & abduction,,,,5.8,5.8
Meerut,Other rape,3.4,3.3,9.3,0.2,3.8
Meerut,Other rape other than custodial,,,,3.7,3.7
Meerut,Other theft,32.4,26.9,35.7,39.6,32.8
Meerut,Political riots,,,,0,0
Meerut,Possession of forged or counterfeiting currency or bank notes,,,,0,0
Meerut,Preparation & assembly for dacoity,0.1,0.1,0.1,0,0.1
Meerut,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",,,,0,0
Meerut,Rape,3.4,3.3,9.3,6,5
Meerut,Rape other than custodial,,,,6,6
Meerut,Riots,8.8,8.2,8.5,11.3,9.9
Meerut,Riots others,,,,10.7,10.7
Meerut,Robbery,9.2,9.3,13.2,11.6,10.7
Meerut,SCs-STs vs Non-SCs-STs riots,,,,0,0
Meerut,Sectarian riots,,,,0,0
Meerut,Sedition,,,,0,0
Meerut,Sexual harassment,,,,13.6,13.6
Meerut,Sexual harassment and molestation of women,7,9.4,22.5,32.4,15.3
Meerut,Stalking,,,,6.4,6.4
Meerut,Student riots,,,,0,0
Meerut,Theft,124.2,114,147.6,190.5,137.5
Meerut,Total cognizable crimes under IPC,305.5,309.1,368.5,430.9,339.5
Meerut,Unlawful assembly,,,,0,0
Meerut,Unnatural offences,,,,0,0
Meerut,Use of criminal force with intent to disrobe women,,,,1.5,1.5
Meerut,"Using as genuine, forged or counterfeiting currency or bank notes",,,,0,0
Meerut,Voyeurism,,,,0,0
Mumbai,Acid attack,,,,0,0
Mumbai,Agrarian riots,,,,0,0
Mumbai,Arson,0.2,0.5,0.3,0.3,0.3
Mumbai,Assault on women with intent to outrage her modesty,6.5,7.2,13.7,19.1,10.4
Mumbai,Attempt to acid attack,,,,0,0
Mumbai,Attempt to commit culpable homicide not amounting to murder,,,,0,0
